id,avis,clean_avis
com.activision.callofduty.shooter,y'a trop de problème de connexion et je peux même pas créer de compte svp régler ça je peux pas lier mon compte Google à ce jeu,s connection problem not create account solve not link google account game
com.activision.callofduty.shooter,"Et dire qu'ils y'en a qui ont osé mettre moins de 5 étoiles, parce que ça beug dans leurs tel ou parce qu'il y en a qui campppp💀",dared star beug camppp
com.activision.callofduty.shooter,vous avez détruit le jeux c plus amusant depuis la dernière mis à jour 😭,destroy fun game update
com.activision.callofduty.shooter,c est l un des jeu les plus réalistes au quelle j ai jouer,realistic game play
com.activision.callofduty.shooter,trop bien met passer de mode pour le mode zombi sa aurait été bien si yavait plusieur map et pas que une,put fashion zombi sa mode good map
com.activision.callofduty.shooter,"rien à redire sur le jeu en lui-même, beaux graphismes et jouabilité sympa. mais mode zombie il y a vraiment des gros plantage. du moment où on meurt une fois, nos armes perdent de leur efficacité et de toute façon impossible de jouer vu qu'on se fait tuer par des ennemis invisibles. Arriver à la 25eme manche pour se faire tuer pour rien ça agace un poil.",complaint game beautiful graphic nice playability zombie fashion close up moment die weapon lose effectiveness case impossible play kill invisible enemy th round kill annoy bit
com.activision.callofduty.shooter,call of duty mobile : est un jeu très réaliste mets plus de 40 Go c'est trop,mobile realistic game gb
com.activision.callofduty.shooter,C'est un jeu cool franchement je le préfère à free fire...🫥,cool game frankly prefer free fire
com.activision.callofduty.shooter,ça fait plus une année que je joue mais j'suis toujours dedans. trop cool COD ✨,year play m cool
com.activision.callofduty.shooter,Super jeux rien d’autre à dire à par le fais qui devrait ajouter des truc aux mode zombie,great game fact add thing zombie mode
com.activision.callofduty.shooter,Il faut enlever les voiture les plot ça joue que ça c peut être la nouvelle méta ont c pas c des joueurs toxic ça te joue même pas ça te roule dessus mdr mettre une auto-rea à acheté mettre des Shop vous fait des mise à jour vous rajouté des choses mais pas ça okay,remove car plot play new meta c c toxic player play roll mdr autorea buy update update add thing okay
com.activision.callofduty.shooter,j'aimerais qu'on diminue le temps avant de bannir quelqu'un qui est immobile afin d'empêcher les noob de camper ça nous énerve,like decrease time ban motionless prevent noob camping annoy
com.activision.callofduty.shooter,éste juego es mi vida entera me gusta mucho,game life like
com.activision.callofduty.shooter,c un jeu parmi les plus anciens et les meilleurs que les vétérans peuve me comprendre,old good game veteran understand
com.activision.callofduty.shooter,"Comment ça se fait qu'on puisse hacker un compte de jeu et pire il n'y a aucun moyen d'empêcher celui qui l'a fait de se reconnecter à nouveau. J'ai mon compte depuis Octobre 2022 et en 2025 un arabe que je ne connais même pas me prend mon compte modifie les équipements à sa guise, mes touches. j'ai changé le MDP et l'email pourtant il réussit à toujours se connecter et quand je change mes touches lui il les modifie à chaque fois. Tellement énervant j'ai perdu l'envie de jouer. Décevant!!!",hack game account bad way prevent reconnect account october arabic know take account modifie equipment please key change mdp email manage connect change key change time annoying lose desire play disappointing
com.activision.callofduty.shooter,the best game of Choting ever,good game choting
com.activision.callofduty.shooter,la nouvelle maj ne veut pas s'installer sur mon tél,new update want settle tel
com.activision.callofduty.shooter,"je ne sais pas pour vous, mais c'est le meilleur jeux mobile que je kiffe parmi tout mes jeux",not know good mobile game like game
com.activision.callofduty.shooter,meilleur jeu du monde pour moi les parfois ils beugue trop le jeux surtous face a ènèmie mes c fraiment oufff👌👌,good game world beg sudden game face enemia c fraimment oufff
com.activision.callofduty.shooter,"Super jeu bien réussi. Le top des top mais quand tu lances le téléchargement et ta connexion finit en plein téléchargement, tu ressors pour souscrire pour pouvoir continuer le téléchargement ça reprend à 0. Le téléchargement devrait pourtant ce poursuivre mais non alors que tu as déjà utilisé assez de connexion 😭",super successful game launch download connection end middle download come subscribe able continue download take download continue connection
com.activision.callofduty.shooter,salut ça fait 3ans je joue a se jeux mais mon constat est que les jours de br ont les désavantages sur Android qui ne bénéficie pas le 120fps avec les drop de fps je crois nous méritons mieux,hi year play game observation day br disadvantage android benefit fps drop fps think deserve well
com.activision.callofduty.shooter,le jeu est bien mais il y a trop de téléchargement à chaque mise à jour,game good download update
com.activision.callofduty.shooter,honnêtement j'adore la nouvelle mise à jour mais fallait aussi ajouter une fonction pour enlevé l'arme principale.,honestly love new update add function remove main weapon
com.activision.callofduty.shooter,je suis fan de Call of est trop bien,m fan good
com.activision.callofduty.shooter,"Excellent jeu, facile d'apprendre, je recommande. ❤️‍🔥❤️‍🔥❤️‍🔥",excellent game easy learn recommend fruit
com.activision.callofduty.shooter,meilleur jeu mobile,good mobile game
com.activision.callofduty.shooter,jeu assez bien qui imite très bien les call of sur console je vous le conseille vous ne serez pas déçu,pretty good game imitate console recommend disappoint
com.activision.callofduty.shooter,"Depuis la mise à jour, je n'arrive plus à me connecter. On me dit que les données du jeu sont anormales et que je devrais vérifier mon environnement. J'ai tout essayé, sans succès.",update long connect tell datum game abnormal check environment try success
com.activision.callofduty.shooter,"Donc, en gros, après la dernière mise à jour, lorsque je connecte mon casque Bluetooth, j'entends parfaitement le son, mais dès que j'active mon micro, le casque se déconnecte en quelque sorte et le son sort du haut-parleur du téléphone. Mais lorsque j'éteins mon micro, le son se reconnecte à mon casque. Je ne sais pas si quelqu'un d'autre rencontre le même problème. J'ai vérifié mon micro casque, il fonctionne parfaitement, le problème se produit uniquement dans le jeu. Je sais que c'est un bug",basically update connect bluetooth helmet hear sound perfectly soon activate microphone helmet disconnect sound speaker phone turn microphone sound reconnect helmet not know meet problem check micro helmet work perfectly problem occur game know bug
com.activision.callofduty.shooter,C'est coolje la prolitude ben,coolje prolitude ben
com.activision.callofduty.shooter,"..."" fêtez le Ramadan avec des défis..."" - Il y a pas que le Ramadan mais aussi le "" Carême "".",celebrate ramadan challenge ramadan lend
com.activision.callofduty.shooter,on peut pas jouer à un jeu à 3Go et qui a encore des ressources de 24 Go environ c pas warzon mobile,not play gb game gb resource c pas warzon mobile
com.activision.callofduty.shooter,j'adore ce jeux mais... Je trouve sa plate que faux tu paye pour avoir une guns légendaire ect Perso je trouve sa redicule et on devrais pas payer pour sa on devrais n'avoir a fesant des parties metton et honnêtement vous devriez refaire le zombie c'est la seul choses que vous faite pas mmmm sa aurais bcp de potentiel !! j'espère qu'il aura une lis a jours pour tout sa,love game find flat pay legendary gun ect perso find redicule pay end part honestly redo zombie thing mmmm lot potential hope lis day
com.activision.callofduty.shooter,"J'ai acheté beaucoup de choses dans le jeu, mais mon compte a été piraté. Je n'ai toujours pas réussi à le récupérer, car le jeu ne propose aucune fonctionnalité de récupération. La sécurité est très faible et il est déconseillé de l'acheter ou de le télécharger. Si quelqu'un peut m'aider à récupérer mon compte, merci de m'aider.",buy lot game account hack not manage recover game offer recovery feature security low recommend buy download help account help
com.activision.callofduty.shooter,alors codm est un très bon jeu vraiment juste si Activision voudrais bien bannir les cheaters sa serait bien,good game activision like ban cheater good
com.activision.callofduty.shooter,super jeu mais le mode zombie à revoir quand même sinon rien à dire,great game zombie mode review
com.activision.callofduty.shooter,"le meilleur de meilleur graphismes à sa place l jouabilité parfait et le technique, en plus ce déjà 7ans que je le joue ce jeux mérite 5 étoiles",well good graphic place perfect playability technique addition year old play game deserve star
com.activision.callofduty.shooter,c'est le meilleur jeux de tout les temps,good game time
com.activision.callofduty.shooter,"Gros problème de déconnexion depuis quelques semaines...Que ce soit en wifi ou 5g (différents opérateurs) c'est pareil , 200ms et déconnexion de la partie... Ça ne vient pas de ma connexion mais bien des serveurs Codm ! Il faudrait peut être corrigé ce problème !",big disconnection problem week wifi g different operator ms disconnect game come connection server problem correct
com.activision.callofduty.shooter,"j'adore ce jeu, je joue il y'a longtemps et je trouve incroyable !!",love game play long time ago find incredible
com.activision.callofduty.shooter,"j'aime ce jeu, mais c'est très difficile d'avoir des armes mythiques et légendaires si on ne débourse pas",like game difficult mythical legendary weapon spend
com.activision.callofduty.shooter,tout d'abord le jeux est trop lourd et il beug énormément le makashing dur énormément et j'en parle pas des beug en pleine partie et pourquoi somme 'ous le seul battle Royale a ne pas fêter ramadan comme free fire et pubg et fornite donc j'arrête codm je retourne sur free fire moi les gars suivez moi ce jeux est une arnaque,game heavy beug lot makashe hard not talk beug middle game battle royale celebrate ramadan free fire fornite stop free fire guy follow game scam scam scam scam scam
com.activision.callofduty.shooter,impossible de faire de mise à jour si vous mettez des tonnes et des tonnes de données de téléchargements il prends énormément de place. !!,unable update ton ton download datum take lot space
com.activision.callofduty.shooter,meilleur mais ça sort quand l'ecran est grand,well come screen tall
com.activision.callofduty.shooter,le jeux me reffuse d'accès apres 1 Mois que je ne jouhaits pas,game reject month play
com.activision.callofduty.shooter,meilleurs jeux de FPS sur mobile. j'y joue depuis la sortie. 😁👍,good fps game mobile playing release
com.activision.callofduty.shooter,stupid coummunity but the modes and guns are fine,stupid coummunity mode gun fine
com.activision.callofduty.shooter,"j'adore le jeu, il' est très varié en termes de maps et de game play. Cependant, beaucoup trop de téléchargement, un des plus grands problèmes de ce jeu, à chaque mise à jour du jeu, tu doit compter au moins 2-3 Go de mise à jour, pas du tout optimiser pour les petits appareils comme les téléphones.",love game varied term map game play download big problem game game update count gb update optimize small device like phone
com.activision.callofduty.shooter,mourir et revenir encore et encore a la case départ,die come square
com.activision.callofduty.shooter,Un Bon jeu mais Trop de bug et les MS son Trop élevé en Afrique le jeu doit revoir ce problème,good game bug ms high africa game review problem
com.activision.callofduty.shooter,je met - 2 étoiles car je dénonce des parties classées truqué pour nous empêcher de faire 10000 points pour les joueurs qui ne paye pas.on nous bloque le viseur pour ne pas aller sur l'ennemi où avec Les bâtons on appuie sur le PAD pour donner un coup et ça ne prend pas en compte Du coup c'est l'ennemi qui nous tue . aussi le viseur ne veut pas se placer sur l'ennemi il se place soit sur la droite et quand on le bouge il passe à gauche impossible de le mettre sur l'ennemi viseur sniper ?,star denounce classified game rig prevent make point player pay block viewfinder enemy stick press pad blow account suddenly enemy kill viewfinder want place enemy place right move pass leave impossible sniper enemy
com.activision.callofduty.shooter,je crois que voulait arnaquer les gens mais un jour vous allez payer cher j'ai dépensé plus de 500 € et j'ai toujours rien merci en tout cas,think want scam people day pay dear spend thank
com.activision.callofduty.shooter,je met 4 étoiles parce que du côté du zombie je trouve ça dommage que ya pas d'autre maps d'autre secret mais sinon rien a dire :),star zombie find shame map secret
com.activision.callofduty.shooter,ce jeu est une explosion de d´adrénaline ❤️‍🔥,game explosion adrenaline
com.activision.callofduty.shooter,trés bon jeux mais se qui est dommage c'est qu'il n'y a pas les autre saisons,good game shame season
com.activision.callofduty.shooter,ce jeux est super sympa et agréable à jouer,game super nice pleasant play
com.activision.callofduty.shooter,très bon jeu manque de support pour les manette générique (8bitDo par exemple),good game lack support generic controller bit example
com.activision.callofduty.shooter,the best game 🎮 in this world 🌍,good game world
com.activision.callofduty.shooter,le meilleur jeux mobile,good mobile game
com.activision.callofduty.shooter,très bon jeux je suis acro,good game acro
com.activision.callofduty.shooter,le jeu très bien (mais problème quand tu est bas lvl tu tombe quand même contre des lvl 300 350 et c rageant de ouf),game problem low lvl fall lvl c rage phew
com.activision.callofduty.shooter,meilleur jeu de tout le temps,good game time
com.activision.callofduty.shooter,It's the best vidéo game,best vidéo game
com.activision.callofduty.shooter,Si seulement vous pouviez chame 2mois ou 3mois changer la map et des nouveaux armes.,come month month change map new weapon
com.activision.callofduty.shooter,cela fait des semaines que je recois que des jetons!,receive token week
com.activision.callofduty.shooter,"It's my favorite game right now and Season 6 is awesome, amaze us with 7❤️❤️ Please recharge me with CP points🙂",favorite game right season awesome amaze recharge cp point
com.activision.callofduty.shooter,le jeu est plutôt bien 😊 👍 mais les joueurs manettes apart et mobiles c'est pas trop bon,game pretty good player apartment mobile good
com.activision.callofduty.shooter,"I started playing this game, it was cool, now I can't anymore because it takes up too much space 💔I have to uninstall it",start play game cool not anymore take space uninstall
com.activision.callofduty.shooter,meilleur jeu en battle royale sur mobile . Je pèse bien mes mots,good game battle royale mobile weigh word
com.activision.callofduty.shooter,commencer à rendre votre jeu plus dynamique car plus on progresse plus on ressent cette lenteur qui n'est pas présente sur les autres Call of duty,start make game dynamic progress feel slowness present
com.activision.callofduty.shooter,Une pure satisfaction totale 😁🤩,pure total satisfaction
com.activision.callofduty.shooter,j'adore merci pour call of duty mobile il est trop bien,love thank mobile good
com.activision.callofduty.shooter,codm est le meilleur jeux mobile que vous pourrez jouer,good mobile game play
com.activision.callofduty.shooter,bouclier convertible il faudrait faire quelque chose concernant les tirs amis ... mêmes les essaims amis le recherche pour le détruire c'est n importe quoi sans parler du flamenaut de la frappe de dispersion et du napalm ni les balles ou les chiens qui passent à travers les cocktails molotof aussi bref vraiment il faut faire quelque chose...! et ça va faire 4 mois qu à chaque reconnexion au jeu en mode mj il faut repasser du mode simple au mode avancé ça aussi c'est pénible réveillez vous svp,convertible shield necessary concern friendly shot friendship friend research destroy matter mention flamenaut dispersion strike napalm ball dog pass molotof cocktail brief month reconnection game mj mode simple mode advanced mode painful wake
com.activision.callofduty.shooter,comme chaque saison obliger de mettre un avis négatif à voir que personne ne regarde les commentaires pour améliorer le jeu perdre en 3 partie plus de 200 XP de grade en etait grand maître 4 je n'ai jamais vue sa déjà : saison 1 💩 saison 2 💩 saison 3 💩 saison 4 💩 saison 5 💩 saison 6 💩💩💩💩💩 pire que les autre donc changer vite c'est bug car les pleinte peuvent être forni,season oblige negative opinion look comment improve game lose part xp grade great master see season season season season season season bad change quickly bug full forni
com.activision.callofduty.shooter,the game is good i like the game cuz the guns camos and warzone maps like Nuketown is very perfect. but the operators look like cartoon / but not ghost and price and soap roze. but at least it is a good game.,game good like game cuz gun camo warzone map like nuketown perfect operator look like cartoon ghost price soap roze good game
com.activision.callofduty.shooter,l'expérience est incroyable c'est le meilleur dans le domaine de guerre,experience incredible good field war
com.activision.callofduty.shooter,expérience non satisfaisante les carégorie d arme sont très mal gérer et sont beaucoup trop déséquilibrer je prend comme exemple la locus qui a un taux de hitmarker tlmt élever que mon dernier souvenirs d un oneshot date du big bang. de plus les armes les plus amusante à jouer sont tout le temp nerf et perde ainsi tout plaisir de jouer pour finir je met un point d honneur à Furyann_codm il a un compte tik tok et est très bon au jeux,unseat experience weapon carriagry poorly manage unbalanced example locus hitmarker rate tlmt elevate memory oneshot date big bang addition fun weapon play temp nerve lose pleasure play finish honor point furyann_m tik tok account good game
com.activision.callofduty.shooter,à mon avis c le meilleur jeu mobile qui peut exister,opinion c good mobile game exist
com.activision.callofduty.shooter,"très bon jeu, très complet et a la hauteur de la license, même si beaucoup trop d'armes et de skins payants",good game complete height license weapon pay skin
com.activision.callofduty.shooter,meilleurs jeu du monde,good world game
com.activision.callofduty.shooter,"cet jeu est super cool mais il y'a juste un petit problème ,après chaque partie de jeu il est impossible de faire un enregistrement de vidéo de la partie jouée,la seule chose qui est possible c’est la capture de scores des joueurs",game super cool small problem game impossible video record play thing possible score capture player
com.activision.callofduty.shooter,C'est un bon jeu pour un transport,good game transport
com.activision.callofduty.shooter,trés bon jeu mais il utilise beaucoup de connection internet tout mes forfait ne dure que 7 jours,good game use lot internet connection package last day
com.activision.callofduty.shooter,meilleur jeux au monde,good game world
com.activision.callofduty.shooter,"j'ai un léger problème depuis deux jours , le jeux s'arrête tout seul. je possède un techno Camon 20 pro",slight problem day game stop techno camon pro
com.activision.callofduty.shooter,c est le meilleur jeux du monde,good game world
com.activision.callofduty.shooter,"Très bon jeu dans l'ensemble, met comme tout les call of ,toujours des sniper pour gâcher l'expérience de jeu .",good game overall put like sniper spoil gaming experience
com.activision.callofduty.shooter,c'est bien pour améliorer le temps de réaction 👍🏿🙂,good improve reaction time
com.activision.callofduty.shooter,Great game. I think those tokens likes me to always be in my legendary secret cache.I hope that the duplicate for the camo also will be fix because i have 8 epic camos duplicate so codm do necessary and also my game is lagging so much and im not the only one with this issue. Fix those servers because its becoming unplayable.,great game think tokens like legendary secret cachei hope duplicate camo fix epic camos duplicate necessary game lag m issue fix server unplayable
com.activision.callofduty.shooter,pour moi call of est le meilleur jeux de guerre mais comme tous le monde le sais dans tous les jeux il y'a toujours des problème le jeux consomme énormément de GO soit de 30GO a 40Go et il rame parfois moi j'avais casser mon téléphone a cause de call of je rentre dans le jeux ça met du temps lors j'appuie sur battle Royale je suis dans l'avion et en plus je jouais solo je descends il y'a 6 ennemis le jeux sort mais là je me suis dit oooooooooh j'ai pris mon téléphone j'ai damé ça au sol 😅,good war game know game problem game consume lot gb gb oar break phone game take time press battle royale plane addition play solo enemy oooooooooh take phone damage ground
com.activision.callofduty.shooter,"rien a dire, sa fais plaisir d'avoir un aussi bon jeux sur téléphone",nice good game phone
com.activision.callofduty.shooter,✨️✨️ce jeux est incroyable,th game incredible
com.activision.callofduty.shooter,Je trouve que se jeux et super il y a tout je jeux mérite les 5 étoiles de plus vous devriez m'être des pénalité à seul qui camp je trouve sa légitime car pour moi c’est de la triche sa gagne des kils gratuits hors qu’il son la a camper je trouve sa nul et injuste pour seul qui débute dans le call of duty mobile,find game great deserve star penalty camp find legitimate cheating win free kil outside camp find zer unfair begin mobile
com.activision.callofduty.shooter,Je ne trouve pas se jeux PIGI 16 je dirais PIGI 12,not find pigi game pigi
com.activision.callofduty.shooter,"Ça fait la 3ème fois en 3 mois que ça me dit:( Vos données de jeu sont anormales Vérifier votre environnement de jeu ) Faites quelques choses j'ai payer le passe comme d'habitude et du coup je perds mes bonus quotidien Pour moi c'est le meilleur battle royal mobile mais avec cette inconvénient ,il perd des étoiles. Pubg mobile a jamais eu ce genre de problème. Vous n'avez rien fait pour ce beug, j'arrive toujours pas à me connecter. J'ai écrit à Activision vous me répondez pas, c'est ça le pire.",rd time month say game datum abnormal check game environment thing pay pass usual suddenly lose daily bonus good battle royal mobile drawback lose star mobile kind problem not beug not connect write activision not answer s bad
com.activision.callofduty.shooter,c'est un super jeux très réaliste,great realistic game
com.activision.callofduty.shooter,Le meilleur jeu de tir 👍👍👍👍👍❤️,good shooting game
com.activision.callofduty.shooter,This is a good game for those who prefer fighting games.,good game prefer fighting game
com.activision.callofduty.shooter,le jeu est vraiment bien les graphismes sont excellents les skin sont très stylés mais dommage qu'il y est casiment que des offres payante,game good graphic excellent skin stylish bad cup pay offer
com.activision.callofduty.shooter,Le jeu beug beaucoup il faut faire quelques choses,beug game lot thing
com.activision.callofduty.shooter,on ne peux pas jouer sérieusement avec des personne de nôtres niveau si vraiment on jouerait sans atouts non abusif on serais vraiment savoir qui joue vraiment le jeux donc très insatisfait,play seriously people level play non abusive asset know play game dissatisfy
com.activision.callofduty.shooter,ja d'or le jeux par se que je suis trop fort,ja gold game strong
com.activision.callofduty.shooter,"j'en n'ai marre j'ai des chargements en pleine parti donc je me fait tuer gratuitement, et en plus je dois faire beaucoup de changement pour les map et sa empire les lag",m feed swing kill free addition lot change map empire lag
com.activision.callofduty.shooter,"Tres tres bon jeu , c'est un melange de tout les call off mais il prend trop d'espace il m'a pris 118 go d!espace!!! J'ai du le desinstalle mais tres bon jeu",good game mixture take space take gb space desinstalle good game
com.activision.callofduty.shooter,"Fan inconditionnel de call of, sa fait plaisir de retrouver les anciennes map et anciennes armes. Malheureusement les problèmes restent les mêmes : hitmarker à n'en plus finir et ses éternelles campeurs qui pourrissent le jeu. Sans compter les joueurs qui payent les personnages et les armes qui ne sont plus équitable vu qu'il faut un chargeur pour les tuer et eux te tue en 2 bal.",unconditional fan nice find old map old weapon unfortunately problem remain hitmarker endlessly eternal camper rot game mention player pay character weapon long fair need charger kill kill ball
com.activision.callofduty.shooter,"Vraiment un jeu de m**de, y a que des campeurs, en plus c'est un pay to win",game camper addition pay win
com.activision.callofduty.shooter,C'est un très bon jeu mais il y a quelques bémol par exemple les cheater,good game downside example cheater
com.activision.callofduty.shooter,Je comprends pas le jeu aidé moi stp,not understand game assist
com.activision.callofduty.shooter,Le jeu est bien mais impossible de lancer le jeu depuis 2 jours c'est vraiment dommage,game good impossible launch game day shame
com.activision.callofduty.shooter,"Joueur depuis la sortie , ça reste la référence, mais j'ai l'impression que le pay to win se fait de plus en plus présent . La dessus on ajoute des joueurs niveau 10 qui vous font des dingueries comme c'est pas permis ( sûrement des tricheurs qui reviennent à la charge) . Jeu qui lasse de plus en plus.",player release remain reference impression pay win present add level player crazy allow surely cheater come charge game tire
com.activision.callofduty.shooter,rien à dit c'est parfait à part les mise-à-jour tranquille,say perfect quiet
com.activision.callofduty.shooter,Incroyable application je vous la conseille !!,incredible application recommend
com.activision.callofduty.shooter,super cool pour les pro fortnite,super cool pro fortnite
com.activision.callofduty.shooter,Ce jeu est toujours delirent!! super Quoi...,game delirious super
com.activision.callofduty.shooter,Ce jeu vaut rien je ne vous le conseille pas non seulement ça bouffe la connexion et il te demande des autorisations bizarre et après tous ça tu n'arrives pas à jouer,game worth recommend eat connection ask weird authorization not play
com.activision.callofduty.shooter,"Très bon jeu, peut être qu'il faudrait arrêter de sortir une nouvelle arme chaque saison, parce qu'il y en a trop a force",good game maybe stop release new weapon season force
com.activision.callofduty.shooter,Le meilleur qu'on peut trouver à part warzon,well find apart warzon
com.activision.callofduty.shooter,beaucoup de changement de maps on veut krai qui reste toujours disponible pas à l'enlever tout le semaine 😔,lot change map want krai remain available remove week
com.activision.callofduty.shooter,Impossible de faire la maj en WiFi ou en connexion normale,impossible update wifi normal connection
com.activision.callofduty.shooter,j'adore ce jeux mais je suis triste que le jeu du mode zombie que j'adorais jouer qui est celui où un des joueurs devenais un zombie et devais rendre tous les joueurs zombie à été supprimé j'aimerais fortement le ravoir bientôt si c'est possible pour que je puisse y rejouer,love game sad game zombie mode love play player zombie zombie player delete come soon possible replay
com.activision.callofduty.shooter,"c'est un jeu de tir super cool 👍🏼, je kiffe grave,je trouve le battle Royale pas trop parfait mais c'est passable, vraiment ce jeu est a conseillé pour ceux qui aiment énormément les jeux de tir multijoueur,et aussi le jeu a énormément de carte à télécharger qui pèsent trop en tout, cela ne cesse d'augmenter,et bizarrement depuis ma dernière mis à jour j'ai remarqué que le mode caméléon à disparue, c'était mon mode préféré 😑😞 mais hélas, essayer vraiment de résoudre tout. Merci",super cool shooting game like find battle royale perfect passable game advise love lot multiplayer shooting game game lot card download weigh keep increase strangely update notice mapleon mode disappear favorite mode solve thank
com.activision.callofduty.shooter,"Des petits PROBLEME qui pourrit le jeux *Depuis la MAJ impossible de connecter des écouteurs BLUETOOTH pour parlé, lorsqu'on active le micro automatiquement sa passe sur le téléphone et non sur les écouteurs BT *Quand on doit récupérer la plaque d'un coéquipier à terre, sa plaque elle paraît trop grosse sur l'écran on a du mal à voir ou on vas * MISE À JOUR égal PLUS DE BEUG le pimg qui monte sans raison, des fonctionnalités qui beug Normalement les mise a jour c'est pour améliorer",small problem rot game update impossible connect bluetooth headphone speak activate microphone automatically pass phone headphone bt recover plaque teammate ground plate big screen trouble see update equal beug pimg rise reason feature day improve
com.activision.callofduty.shooter,"the game is lagging so much , even with low configuration , im going to delete it after 4 years of playing and 15 time legendary in Multiplayer, the game's suck",game lag low configuration m go delete year play time legendary multiplayer game suck
com.activision.callofduty.shooter,"Je joue à ce jeu depuis quelques années et il est juste incroyable, il compile les meilleures choses de la licence call of duty mais sur mobile. Pas du tout P2W, l'argent sert juste à avoir des skins. Il y a de nouveaux modes chaque semaine et des événements. Petit bémol sur l'espace de stockage que prend le jeu",play game year incredible compile good thing mobile license pw money skin new mode week event small flat storage space game take
com.activision.callofduty.shooter,Je joue call of duty ça va faire plus d'une année maintenant et constate qu'il plus burg sur le plugin le temps d'attente en BR prend trop de temps avant le lancement même quand on atteint les 100 gamers il continue le décompte au lieu de descendre jusqu'à 10 ou 15 secondes il continue là où il en était veuillez revoir le temps et le graphique aussi car les murs disparaissent et lorsqu'on tire à travers les murs les balle nous atteigne revoyez ce burg svp,play year find burg plugin waiting time br take long launch reach gamer continue count instead go second continues time graph wall disappear shoot ball ball reach burg
com.activision.callofduty.shooter,Pas ouf la qualité est bien mais sans plus beaucoup de cheat donc a regler,phew quality good cheat adjust
com.activision.callofduty.shooter,Fidèle à ce jeu depuis sa sortie,true game release
com.activision.callofduty.shooter,Merci d'agréables tu sais le meilleur jeu que j'ai pu jouer au monde,thank pleasant know good game play world
com.activision.callofduty.shooter,Excellent rien à dit mais s’il peut réduire le temps de chargement,excellent reduce loading time
com.activision.callofduty.shooter,Je suis vraiment déçu e se j'achète des cod et ils me donne pas mes cod volé l'argent des gens il sont fort .je l'ai désinstallé directement 😈 n'achète pas de cod c'est des voleurs ils vont volé votre argent et v'ont pas vous donner vos cod . c'est des voleurs sale rats 🐀🐀🐀,disappointed buy steal money people strong uninstalled directly buy thief steal money dirty rat thief
com.activision.callofduty.shooter,J'aime ce jeux trop bien 10/10,like game good
com.activision.callofduty.shooter,Merci aux développeurs ce jeu est formidable j'y joue depuis 4ans maintenan jamais lasser,thank developer game great playing year tire
com.activision.callofduty.shooter,Jeux incroyable juste deux défauts le prix des skins et en Battle Royale l'affichage des enemies et nul genre on voit pas de loin ou sinon il faut un très bon téléphone,incredible game fault price skin battle royale display enemy kind afar need good phone
com.activision.callofduty.shooter,Le jeu lag de plus en plus 😤 et j'en peux plus de jouer contre des joueurs cheater de fou. Je changerai ma note quand vous ferez le nécessaire pour régler les choses 🤬,lag game long play crazy cheater player change note necessary settle thing
com.activision.callofduty.shooter,J'arrive pas à acheté des CP avec XFO,not buy cp xfo
com.activision.callofduty.shooter,"Null , le jeu est null , free fire est beaucoup mieux,",null game null free fire well
com.activision.callofduty.shooter,"En pleine partie, il y a de ces adversaires qui font buguer le jeu si bien que le jeu se plante et tu ne bouge plus. Pendant ce temps, ils ont la liberté de te tirer dessus. D'autres utilisent des cheats (triche) en pleine partie. Vous devez remédier à ces problèmes. Et aussi, le jeu bugue trop. Réglez ces problèmes !",middle game opponent game bug game plant not freedom shoot use cheat cheat game remedy problem game bugger set problem
com.activision.callofduty.shooter,Sniper le jeux de guerre ✌️👍,sniper war game
com.activision.callofduty.shooter,Very good shoter game whit fast and sneaky moves its very fun but try not to replace this whit warzone next time ACTIVATION 😡,good shoter game whit fast sneaky move fun try replace whit warzone time activation
com.activision.callofduty.shooter,Franchement le jeux il est bien mais le gros problème c'est les joueurs qui mettent de l'argent il son des armes plus avantage que nous les personnes qui mettent pas de l'argent franchement faudrait mettre tout le monde au même niveau Sinon le jeux est vraiment cool,frankly game good big problem player money weapon advantageous people money frankly level game cool
com.activision.callofduty.shooter,"Si t'aime la bagarre, la guerre se jeux est à toi",love fight war game
com.activision.callofduty.shooter,Très bon jeu je kiff à mort le graphisme et tout super mais un mode histoire serait encore top,good game love graphic death great story mode great
com.activision.callofduty.shooter,J'adore se jeux elle n'a que géniale,love game great
com.activision.callofduty.shooter,Ouais vraiment moi j'adore master class,yeah love master class
com.activision.callofduty.shooter,"Meilleure jeu mmorpg sur tel mais inconvénients : cheateurs, joueurs manettes, claviers souris, et moddeurs, Activision ne font rien pour sa cnest désolant.",well mmorpg game tel disadvantage chetor joystick player mouse keyboard modder activision distressing cn
com.activision.callofduty.shooter,Ce jeux fais partie des meilleurs jeux du monde je l'adore,game good game world love
com.activision.callofduty.shooter,Trés bon jeu mais les graphiste son pas très beaux mais à par sa s est un jeu fiable pour s entraîné,good game graphic design beautiful reliable game train
com.activision.callofduty.shooter,Walah ce le meilleur joue du monde,walah best play world
com.activision.callofduty.shooter,Cela fait 3 jours que je ne peux plus jouer ! Et ce n'est pas la première fois !!! Code erreur 15035. Pourquoi ?????? Pourquoi je ne peux plus jouer ?????? Je joue juste sur mon portable et ne triche pas. Merci de m'aider svp et de me débloquer.,day not play time error e not play play laptop not cheat thank help unlock
com.activision.callofduty.shooter,Ça c'est du lourd merci CODM,s heavy thank
